_key,block,address,call_id,value
17432101:price,17432101,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432061:price,17432061,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432108:price,17432108,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17423282:price,17423282,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432104:price,17432104,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432107:price,17432107,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432105:price,17432105,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432048:price,17432048,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432111:price,17432111,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432096:price,17432096,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432079:price,17432079,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432112:price,17432112,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432087:price,17432087,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432114:price,17432114,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432027:price,17432027,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432116:price,17432116,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432020:price,17432020,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432119:price,17432119,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432122:price,17432122,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432066:price,17432066,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432042:price,17432042,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432110:price,17432110,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432130:price,17432130,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432123:price,17432123,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432117:price,17432117,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432076:price,17432076,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432133:price,17432133,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432126:price,17432126,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432134:price,17432134,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432127:price,17432127,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432102:price,17432102,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432136:price,17432136,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432138:price,17432138,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432140:price,17432140,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432120:price,17432120,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432121:price,17432121,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432135:price,17432135,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432078:price,17432078,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432137:price,17432137,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432141:price,17432141,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432118:price,17432118,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432143:price,17432143,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432146:price,17432146,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432100:price,17432100,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432150:price,17432150,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432144:price,17432144,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432147:price,17432147,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432149:price,17432149,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432106:price,17432106,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432145:price,17432145,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432157:price,17432157,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432128:price,17432128,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432156:price,17432156,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432154:price,17432154,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432153:price,17432153,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432162:price,17432162,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432158:price,17432158,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432131:price,17432131,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432109:price,17432109,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432161:price,17432161,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432165:price,17432165,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432159:price,17432159,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432142:price,17432142,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432103:price,17432103,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432125:price,17432125,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432163:price,17432163,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432115:price,17432115,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432171:price,17432171,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432164:price,17432164,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432129:price,17432129,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432167:price,17432167,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432179:price,17432179,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432132:price,17432132,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432113:price,17432113,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432173:price,17432173,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432174:price,17432174,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432168:price,17432168,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432124:price,17432124,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432178:price,17432178,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432184:price,17432184,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432183:price,17432183,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432170:price,17432170,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432152:price,17432152,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432192:price,17432192,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432169:price,17432169,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432172:price,17432172,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432185:price,17432185,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432186:price,17432186,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432139:price,17432139,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432188:price,17432188,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432195:price,17432195,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432148:price,17432148,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432202:price,17432202,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432197:price,17432197,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432193:price,17432193,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432196:price,17432196,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432199:price,17432199,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432175:price,17432175,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432204:price,17432204,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432198:price,17432198,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432194:price,17432194,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432181:price,17432181,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432207:price,17432207,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432166:price,17432166,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432209:price,17432209,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432176:price,17432176,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432151:price,17432151,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432210:price,17432210,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432190:price,17432190,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432155:price,17432155,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432200:price,17432200,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432180:price,17432180,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432212:price,17432212,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432219:price,17432219,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432215:price,17432215,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432223:price,17432223,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432214:price,17432214,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432216:price,17432216,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432211:price,17432211,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432189:price,17432189,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432187:price,17432187,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432177:price,17432177,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432225:price,17432225,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432222:price,17432222,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432229:price,17432229,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432182:price,17432182,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432232:price,17432232,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432221:price,17432221,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432226:price,17432226,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432228:price,17432228,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432203:price,17432203,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432238:price,17432238,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432237:price,17432237,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432235:price,17432235,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432239:price,17432239,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432236:price,17432236,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432243:price,17432243,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432240:price,17432240,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432241:price,17432241,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432248:price,17432248,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432213:price,17432213,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432230:price,17432230,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432220:price,17432220,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432231:price,17432231,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432244:price,17432244,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432245:price,17432245,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432201:price,17432201,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432251:price,17432251,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432246:price,17432246,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432247:price,17432247,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432206:price,17432206,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432217:price,17432217,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432249:price,17432249,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432250:price,17432250,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432252:price,17432252,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432160:price,17432160,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432259:price,17432259,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432258:price,17432258,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432255:price,17432255,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432260:price,17432260,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432256:price,17432256,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432265:price,17432265,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432208:price,17432208,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432205:price,17432205,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432253:price,17432253,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432218:price,17432218,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17523174:price,17523174,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27922536269284902505450
17523172:price,17523172,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27921290610608189753148
17523170:price,17523170,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27920009901642548377764
17432264:price,17432264,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432266:price,17432266,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432227:price,17432227,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17523179:price,17523179,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27924561845722660144345
17523169:price,17523169,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27919356096134681893742
17523173:price,17523173,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27921917760647896225427
17432242:price,17432242,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432262:price,17432262,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432191:price,17432191,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17523180:price,17523180,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27924669927324360121023
17523185:price,17523185,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925188395089986961919
17523177:price,17523177,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27924341129501527393799
17523182:price,17523182,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27924881641685684303784
17523181:price,17523181,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27924776519129822044180
17432224:price,17432224,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432233:price,17432233,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17523187:price,17523187,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925373955022050619137
17523192:price,17523192,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925787048969792007316
17523193:price,17523193,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925866282986096914705
17523186:price,17523186,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925287839987097526222
17523196:price,17523196,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926097492345934818484
17523198:price,17523198,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926246369371390435454
17523189:price,17523189,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925542640407634742826
17523199:price,17523199,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926319272460084603881
17432267:price,17432267,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17523202:price,17523202,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926600974240564091650
17432263:price,17432263,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432261:price,17432261,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17523205:price,17523205,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926800078947086274358
17523200:price,17523200,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926391170731073034984
17523178:price,17523178,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27924452253490398634317
17523207:price,17523207,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926925466084317229546
17523195:price,17523195,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926021489717299764639
17523191:price,17523191,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925706707561065582225
17523201:price,17523201,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926532008051231588507
17523203:price,17523203,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926668989897769415615
17523213:price,17523213,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927281406259839153360
17523211:price,17523211,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927166037029543030725
17523210:price,17523210,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927107140436054570664
17523194:price,17523194,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925944424881655610026
17523217:price,17523217,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927502756889903947488
17523212:price,17523212,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927224121907034011079
17523214:price,17523214,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927337901124837074664
17523221:price,17523221,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927711253278359132238
17523216:price,17523216,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927448565779540382495
17523222:price,17523222,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927761519012674855805
17523219:price,17523219,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927608604242449976558
17523218:price,17523218,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927556201157899936330
17432234:price,17432234,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17432254:price,17432254,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17523227:price,17523227,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27928002643373688157141
17523225:price,17523225,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927908196932070770038
17523175:price,17523175,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27923146255602385389042
17523204:price,17523204,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926736068115173680001
17523228:price,17523228,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27928048892435676243178
17523224:price,17523224,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927859981351918380956
17523171:price,17523171,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27920654698418177588370
17523229:price,17523229,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27928094503983149317907
17523233:price,17523233,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27928608347704509148568
17523234:price,17523234,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27928816221725034470689
17432257:price,17432257,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,PRE_DEPLOY
17523208:price,17523208,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27926986866550654033809
17523209:price,17523209,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927047420778659121414
17523176:price,17523176,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27923747837042048655996
17523183:price,17523183,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27924985315254879712600
17523231:price,17523231,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27928183846373390265479
17523220:price,17523220,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27927660284962535272766
17523241:price,17523241,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27930379349491066262169
17523237:price,17523237,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27929619467548679455357
17523239:price,17523239,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27930004679643613564959
17523184:price,17523184,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925087559820563906069
17523190:price,17523190,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27925625243274439971694
17523245:price,17523245,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27931098208612990202127
17523240:price,17523240,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,27930193314128326641866
